estimation_id,region_id,simd_width,global_size,local_size,thread_count,time,speed_up,bounded_by
280,983,16,"(512, 192)","(4, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
281,983,16,"(512, 192)","(4, 64)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
282,983,16,"(512, 192)","(4, 128)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
283,983,16,"(512, 192)","(8, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
284,983,16,"(512, 192)","(8, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
285,983,16,"(512, 192)","(8, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
286,983,16,"(512, 192)","(8, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
287,983,16,"(512, 192)","(8, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
288,983,16,"(512, 192)","(8, 64)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
289,983,16,"(512, 192)","(16, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
290,983,16,"(512, 192)","(16, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
291,983,16,"(512, 192)","(16, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
292,983,16,"(512, 192)","(16, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
293,983,16,"(512, 192)","(16, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
294,983,16,"(512, 192)","(16, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
295,983,16,"(512, 192)","(32, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
296,983,16,"(512, 192)","(32, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
297,983,16,"(512, 192)","(32, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
298,983,16,"(512, 192)","(32, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
299,983,16,"(512, 192)","(32, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
300,983,16,"(512, 192)","(64, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
301,983,16,"(512, 192)","(64, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
302,983,16,"(512, 192)","(64, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
303,983,16,"(512, 192)","(64, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
304,983,16,"(512, 192)","(128, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
305,983,16,"(512, 192)","(128, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
306,983,16,"(512, 192)","(128, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
307,983,16,"(512, 192)","(256, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
308,983,16,"(512, 192)","(256, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
309,983,16,"(512, 192)","(512, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
310,983,32,"(512,)","(16,)",32,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
311,983,32,"(512, 192)","(1, 16)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
312,983,32,"(512,)","(32,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
313,983,32,"(512, 192)","(1, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
314,983,32,"(512,)","(64,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
315,983,32,"(512, 192)","(1, 64)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
316,983,32,"(512,)","(128,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
317,983,32,"(512, 192)","(1, 128)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
318,983,32,"(512,)","(256,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
319,983,32,"(512, 192)","(1, 256)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
320,983,32,"(512,)","(512,)",16,0.0002990297380514706,40.10449287801536,"Trip_Count, Latencies"
321,983,32,"(512, 192)","(2, 8)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
322,983,32,"(512, 192)","(2, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
323,983,32,"(512, 192)","(2, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
324,983,32,"(512, 192)","(2, 64)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
325,983,32,"(512, 192)","(2, 128)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
326,983,32,"(512, 192)","(2, 256)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
327,983,32,"(512, 192)","(4, 4)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
328,983,32,"(512, 192)","(4, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
329,983,32,"(512, 192)","(4, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
330,983,32,"(512, 192)","(4, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
331,983,32,"(512, 192)","(4, 64)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
332,983,32,"(512, 192)","(4, 128)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
333,983,32,"(512, 192)","(8, 2)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
334,983,32,"(512, 192)","(8, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
335,983,32,"(512, 192)","(8, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
336,983,32,"(512, 192)","(8, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
337,983,32,"(512, 192)","(8, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
338,983,32,"(512, 192)","(8, 64)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
339,983,32,"(512, 192)","(16, 1)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
340,983,32,"(512, 192)","(16, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
341,983,32,"(512, 192)","(16, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
342,983,32,"(512, 192)","(16, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
343,983,32,"(512, 192)","(16, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
344,983,32,"(512, 192)","(16, 32)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
345,983,32,"(512, 192)","(32, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
346,983,32,"(512, 192)","(32, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
347,983,32,"(512, 192)","(32, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
348,983,32,"(512, 192)","(32, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
349,983,32,"(512, 192)","(32, 16)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
350,983,32,"(512, 192)","(64, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
351,983,32,"(512, 192)","(64, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
352,983,32,"(512, 192)","(64, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
353,983,32,"(512, 192)","(64, 8)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
354,983,32,"(512, 192)","(128, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
355,983,32,"(512, 192)","(128, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
356,983,32,"(512, 192)","(128, 4)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
357,983,32,"(512, 192)","(256, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
358,983,32,"(512, 192)","(256, 2)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
359,983,32,"(512, 192)","(512, 1)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
360,983,16,"(512,)","(16,)",32,0.0002587262580422794,46.351831819251494,"Trip_Count, Latencies"
361,983,16,"(512, 192)","(1, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
362,983,16,"(512,)","(32,)",32,0.0002587262580422794,46.351831819251494,"Trip_Count, Latencies"
363,983,16,"(512, 192)","(1, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
364,983,16,"(512,)","(64,)",32,0.0002587262580422794,46.351831819251494,"Trip_Count, Latencies"
365,983,16,"(512, 192)","(1, 64)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
366,983,16,"(512,)","(128,)",32,0.0002587262580422794,46.351831819251494,"Trip_Count, Latencies"
367,983,16,"(512, 192)","(1, 128)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
368,983,16,"(512,)","(256,)",32,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
369,983,16,"(512, 192)","(1, 256)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
370,983,16,"(512,)","(512,)",32,0.0002990297380514706,40.10449287801536,"Trip_Count, Latencies"
371,983,16,"(512, 192)","(2, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
372,983,16,"(512, 192)","(2, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
373,983,16,"(512, 192)","(2, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
374,983,16,"(512, 192)","(2, 64)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
375,983,16,"(512, 192)","(2, 128)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
376,983,16,"(512, 192)","(2, 256)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
377,983,16,"(512, 192)","(4, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
378,983,16,"(512, 192)","(4, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
379,983,16,"(512, 192)","(4, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
380,983,16,"(512, 192)","(4, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
381,983,16,"(512, 192)","(4, 64)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
382,983,16,"(512, 192)","(4, 128)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
383,983,16,"(512, 192)","(8, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
384,983,16,"(512, 192)","(8, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
385,983,16,"(512, 192)","(8, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
386,983,16,"(512, 192)","(8, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
387,983,16,"(512, 192)","(8, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
388,983,16,"(512, 192)","(8, 64)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
389,983,16,"(512, 192)","(16, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
390,983,16,"(512, 192)","(16, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
391,983,16,"(512, 192)","(16, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
392,983,16,"(512, 192)","(16, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
393,983,16,"(512, 192)","(16, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
394,983,16,"(512, 192)","(16, 32)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
395,983,16,"(512, 192)","(32, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
396,983,16,"(512, 192)","(32, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
397,983,16,"(512, 192)","(32, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
398,983,16,"(512, 192)","(32, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
399,983,16,"(512, 192)","(32, 16)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
400,983,16,"(512, 192)","(64, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
401,983,16,"(512, 192)","(64, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
402,983,16,"(512, 192)","(64, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
403,983,16,"(512, 192)","(64, 8)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
404,983,16,"(512, 192)","(128, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
405,983,16,"(512, 192)","(128, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
406,983,16,"(512, 192)","(128, 4)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
407,983,16,"(512, 192)","(256, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
408,983,16,"(512, 192)","(256, 2)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
409,983,16,"(512, 192)","(512, 1)",6144,1.9822384248621326e-05,604.9946287785281,"Latencies, Compute"
410,983,32,"(512,)","(16,)",32,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
411,983,32,"(512, 192)","(1, 16)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
412,983,32,"(512,)","(32,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
413,983,32,"(512, 192)","(1, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
414,983,32,"(512,)","(64,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
415,983,32,"(512, 192)","(1, 64)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
416,983,32,"(512,)","(128,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
417,983,32,"(512, 192)","(1, 128)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
418,983,32,"(512,)","(256,)",16,0.0002721607513786765,44.06379663213847,"Trip_Count, Latencies"
419,983,32,"(512, 192)","(1, 256)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
420,983,32,"(512,)","(512,)",16,0.0002990297380514706,40.10449287801536,"Trip_Count, Latencies"
421,983,32,"(512, 192)","(2, 8)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
422,983,32,"(512, 192)","(2, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
423,983,32,"(512, 192)","(2, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
424,983,32,"(512, 192)","(2, 64)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
425,983,32,"(512, 192)","(2, 128)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
426,983,32,"(512, 192)","(2, 256)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
427,983,32,"(512, 192)","(4, 4)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
428,983,32,"(512, 192)","(4, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
429,983,32,"(512, 192)","(4, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
430,983,32,"(512, 192)","(4, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
431,983,32,"(512, 192)","(4, 64)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
432,983,32,"(512, 192)","(4, 128)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
433,983,32,"(512, 192)","(8, 2)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
434,983,32,"(512, 192)","(8, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
435,983,32,"(512, 192)","(8, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
436,983,32,"(512, 192)","(8, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
437,983,32,"(512, 192)","(8, 32)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
438,983,32,"(512, 192)","(8, 64)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
439,983,32,"(512, 192)","(16, 1)",6144,2.1600062614889703e-05,555.2037609248957,"Latencies, Compute"
440,983,32,"(512, 192)","(16, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
441,983,32,"(512, 192)","(16, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
442,983,32,"(512, 192)","(16, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
443,983,32,"(512, 192)","(16, 16)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
444,983,32,"(512, 192)","(16, 32)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
445,983,32,"(512, 192)","(32, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
446,983,32,"(512, 192)","(32, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
447,983,32,"(512, 192)","(32, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
448,983,32,"(512, 192)","(32, 8)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
449,983,32,"(512, 192)","(32, 16)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
450,983,32,"(512, 192)","(64, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
451,983,32,"(512, 192)","(64, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
452,983,32,"(512, 192)","(64, 4)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
453,983,32,"(512, 192)","(64, 8)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
454,983,32,"(512, 192)","(128, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
455,983,32,"(512, 192)","(128, 2)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
456,983,32,"(512, 192)","(128, 4)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
457,983,32,"(512, 192)","(256, 1)",3072,1.3356056805778952e-05,897.9024403977577,"Latencies, Compute"
458,983,32,"(512, 192)","(256, 2)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
459,983,32,"(512, 192)","(512, 1)",3072,1.35782666015625e-05,883.2081702254976,"Latencies, Compute"
460,824,16,"(192,)","(16,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
461,824,16,"(192,)","(32,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
462,824,16,"(192,)","(64,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
463,824,16,"(192,)","(128,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
464,824,16,"(192,)","(256,)",12,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
465,824,32,"(192,)","(16,)",12,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
466,824,32,"(192,)","(32,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
467,824,32,"(192,)","(64,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
468,824,32,"(192,)","(128,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
469,824,32,"(192,)","(256,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
470,824,16,"(192,)","(16,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
471,824,16,"(192,)","(32,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
472,824,16,"(192,)","(64,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
473,824,16,"(192,)","(128,)",12,0.01349873159007353,0.8884120644949186,"Launch_Tax, Trip_Count, Latencies"
474,824,16,"(192,)","(256,)",12,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
475,824,32,"(192,)","(16,)",12,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
476,824,32,"(192,)","(32,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
477,824,32,"(192,)","(64,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
478,824,32,"(192,)","(128,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
479,824,32,"(192,)","(256,)",6,0.013534534944852942,0.8860619185560279,"Launch_Tax, Trip_Count, Latencies"
480,986,16,"(1533,)","(16,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
481,986,16,"(1533,)","(32,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
482,986,16,"(1533,)","(64,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
483,986,16,"(1533,)","(128,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
484,986,16,"(1533,)","(256,)",96,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
485,986,16,"(1533,)","(512,)",96,0.0035057664705882355,3.4207743443868868,"Launch_Tax, Trip_Count, Latencies"
486,986,32,"(1533,)","(16,)",96,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
487,986,32,"(1533,)","(32,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
488,986,32,"(1533,)","(64,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
489,986,32,"(1533,)","(128,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
490,986,32,"(1533,)","(256,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
491,986,32,"(1533,)","(512,)",48,0.0035057664705882355,3.4207743443868868,"Launch_Tax, Trip_Count, Latencies"
492,986,16,"(1533,)","(16,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
493,986,16,"(1533,)","(32,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
494,986,16,"(1533,)","(64,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
495,986,16,"(1533,)","(128,)",96,0.003499634117647059,3.4267685126075365,"Launch_Tax, Trip_Count, Latencies"
496,986,16,"(1533,)","(256,)",96,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
497,986,16,"(1533,)","(512,)",96,0.0035057664705882355,3.4207743443868868,"Launch_Tax, Trip_Count, Latencies"
498,986,32,"(1533,)","(16,)",96,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
499,986,32,"(1533,)","(32,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
500,986,32,"(1533,)","(64,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
501,986,32,"(1533,)","(128,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
502,986,32,"(1533,)","(256,)",48,0.0035016782352941178,3.424768123788711,"Launch_Tax, Trip_Count, Latencies"
503,986,32,"(1533,)","(512,)",48,0.0035057664705882355,3.4207743443868868,"Launch_Tax, Trip_Count, Latencies"
504,827,16,"(48629,)","(16,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
505,827,16,"(48629,)","(32,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
506,827,16,"(48629,)","(64,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
507,827,16,"(48629,)","(128,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
508,827,16,"(48629,)","(256,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
509,827,16,"(48629,)","(512,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
510,827,32,"(48629,)","(16,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
511,827,32,"(48629,)","(32,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
512,827,32,"(48629,)","(64,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
513,827,32,"(48629,)","(128,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
514,827,32,"(48629,)","(256,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
515,827,32,"(48629,)","(512,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
516,827,16,"(48629,)","(16,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
517,827,16,"(48629,)","(32,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
518,827,16,"(48629,)","(64,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
519,827,16,"(48629,)","(128,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
520,827,16,"(48629,)","(256,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
521,827,16,"(48629,)","(512,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
522,827,32,"(48629,)","(16,)",3040,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
523,827,32,"(48629,)","(32,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
524,827,32,"(48629,)","(64,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
525,827,32,"(48629,)","(128,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
526,827,32,"(48629,)","(256,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
527,827,32,"(48629,)","(512,)",1520,1.3771920607110032e-05,580.8384631458172,"Launch_Tax, Latencies, L1_BW"
